,underlying_symbol,underlying_price,contract_symbol,expiration,dte,strike,option_type,open_interest,volume,theoretical_price,last_trade_price,tick,bid,bid_size,ask,ask_size,open,high,low,prev_close,change,change_percent,implied_volatility,delta,gamma,theta,vega,rho
15,TSLA,348.06,TSLA250214P00170000,2025-02-14,4,170.0,put,948,313,0.0101,0.01,no_change,0.0,0,0.01,22,0.02,0.03,0.01,0.0199999995529652,-0.01,-0.5,2.0628,-0.0005,0.0,-0.0088,0.0006,0.0
16,TSLA,348.06,TSLA250214C00180000,2025-02-14,4,180.0,call,68,1,170.9164,180.0,down,169.15,80,172.95,57,180.0,180.0,180.0,181.099998474121,-1.1,-0.00607398,2.5832,0.9995,0.0,0.0,0.0008,0.0345
17,TSLA,348.06,TSLA250214P00180000,2025-02-14,4,180.0,put,780,20,0.013,0.01,no_change,0.0,0,0.02,500,0.04,0.04,0.01,0.0299999993294477,-0.02,-0.666667,2.0073,-0.0007,0.0,-0.0112,0.0008,0.0
18,TSLA,348.06,TSLA250214C00190000,2025-02-14,4,190.0,call,30,5,160.9291,170.19,no_change,159.3,54,162.95,75,162.85,170.19,162.85,171.299995422363,-1.11,-0.00647983,2.4993,0.9993,0.0,0.0,0.0011,0.0363
19,TSLA,348.06,TSLA250214P00190000,2025-02-14,4,190.0,put,842,292,0.0168,0.02,no_change,0.01,3,0.02,1,0.04,0.04,0.01,0.0449999999254942,-0.025,-0.5555559999999999,1.9138,-0.0009,0.0,-0.0143,0.0011,-0.0001
20,TSLA,348.06,TSLA250214C00200000,2025-02-14,4,200.0,call,189,20,150.9429,151.76,down,149.3,54,153.05,78,152.66,162.39,151.76,161.424995422363,-9.665,-0.059873,2.3606,0.999,0.0001,0.0,0.0014,0.0382
21,TSLA,348.06,TSLA250214P00200000,2025-02-14,4,200.0,put,6449,178,0.0217,0.01,down,0.01,59,0.03,350,0.05,0.05,0.01,0.0449999999254942,-0.035,-0.777778,1.8059,-0.0012,0.0001,-0.0182,0.0014,-0.0001
22,TSLA,348.06,TSLA250214C00210000,2025-02-14,4,210.0,call,505,5,140.9582,150.37,up,139.3,74,142.15,10,150.48,150.48,149.75,151.075004577637,-0.705,-0.00466659,0.0,0.9986,0.0001,-0.0056,0.0018,0.04
23,TSLA,348.06,TSLA250214P00210000,2025-02-14,4,210.0,put,782,419,0.0281,0.02,up,0.0,0,0.03,3,0.08,0.08,0.01,0.0700000021606684,-0.05,-0.714286,1.6185,-0.0016,0.0001,-0.0231,0.0018,-0.0001
24,TSLA,348.06,TSLA250214C00220000,2025-02-14,4,220.0,call,428,2,130.9755,133.05,down,129.3,69,132.15,10,140.5,140.5,133.05,141.449996948242,-8.4,-0.0593849,0.0,0.998,0.0001,-0.0131,0.0024,0.042
25,TSLA,348.06,TSLA250214P00220000,2025-02-14,4,220.0,put,2250,1564,0.0364,0.04,up,0.03,1,0.04,10,0.08,0.08,0.01,0.0800000000745058,-0.04,-0.5,1.5975,-0.0021,0.0001,-0.0294,0.0024,-0.0001
26,TSLA,348.06,TSLA250214C00230000,2025-02-14,4,230.0,call,408,3,120.9953,129.65,up,119.35,80,123.2,11,125.17,129.65,125.17,131.400001525879,-1.75,-0.0133181,1.8696,0.9973,0.0002,-0.0224,0.0032,0.0439
27,TSLA,348.06,TSLA250214P00230000,2025-02-14,4,230.0,put,23862,1574,0.0474,0.05,no_change,0.02,42,0.04,1,0.1,0.12,0.03,0.0949999988079071,-0.045,-0.473684,1.4348,-0.0029,0.0002,-0.0374,0.0032,-0.0002
28,TSLA,348.06,TSLA250214C00240000,2025-02-14,4,240.0,call,184,2,111.0186,111.72,down,109.5,2,113.05,63,114.72,114.72,111.72,121.525001525879,-9.805,-0.080683,1.7143,0.9963,0.0002,-0.0339,0.0042,0.0457
29,TSLA,348.06,TSLA250214P00240000,2025-02-14,4,240.0,put,3685,1909,0.0618,0.07,up,0.04,45,0.07,1,0.12,0.12,0.03,0.114999998360872,-0.045,-0.39130400000000004,1.3819,-0.0039,0.0002,-0.0477,0.0042,-0.0003
30,TSLA,348.06,TSLA250214C00250000,2025-02-14,4,250.0,call,404,225,101.0466,104.47,no_change,100.6,10,101.85,10,108.52,111.35,104.47,111.575000762939,-7.105,-0.0636791,0.0,0.9948,0.0003,-0.0482,0.0056,0.0475
31,TSLA,348.06,TSLA250214P00250000,2025-02-14,4,250.0,put,11628,12935,0.0809,0.08,no_change,0.07,1,0.09,87,0.16,0.16,0.06,0.16499999910593,-0.085,-0.515152,1.2983,-0.0054,0.0003,-0.0607,0.0056,-0.0004
32,TSLA,348.06,TSLA250214C00260000,2025-02-14,4,260.0,call,112,20,91.0812,102.34,up,90.45,3,92.0,4,96.6,102.34,92.44,101.700000762939,0.64,0.00629301,1.3448,0.9928,0.0005,-0.0662,0.0075,0.0493
33,TSLA,348.06,TSLA250214P00260000,2025-02-14,4,260.0,put,7770,4868,0.1065,0.11,no_change,0.08,182,0.13,5,0.16,0.19,0.08,0.190000005066395,-0.08,-0.421053,1.1995,-0.0074,0.0005,-0.0775,0.0075,-0.0005
34,TSLA,348.06,TSLA250214C00265000,2025-02-14,4,265.0,call,33,18,86.1016,89.84,up,85.15,10,88.3,59,92.19,92.19,87.51,96.375,-6.535,-0.06780800000000001,1.5174,0.9915,0.0006,-0.0768,0.0086,0.0501
35,TSLA,348.06,TSLA250214P00265000,2025-02-14,4,265.0,put,2681,1051,0.1225,0.13,up,0.1,153,0.13,1,0.2,0.2,0.09,0.21000000089407,-0.08,-0.38095199999999996,1.1439,-0.0087,0.0006,-0.0876,0.0086,-0.0006
36,TSLA,348.06,TSLA250214C00270000,2025-02-14,4,270.0,call,140,70,81.1248,82.23,down,80.35,9,81.95,10,85.83,91.92,81.39,91.9750022888184,-9.745,-0.105953,1.1288,0.9899,0.0007,-0.0889,0.01,0.051
37,TSLA,348.06,TSLA250214P00270000,2025-02-14,4,270.0,put,5201,931,0.1411,0.14,no_change,0.1,130,0.15,1,0.21,0.22,0.1,0.229999996721745,-0.09,-0.39130400000000004,1.1086,-0.0103,0.0007,-0.099,0.01,-0.0007
38,TSLA,348.06,TSLA250214C00275000,2025-02-14,4,275.0,call,146,101,76.1513,76.6,up,75.55,5,76.75,3,86.25,86.78,76.42,86.375,-9.775,-0.113169,1.055,0.988,0.0008,-0.1026,0.0116,0.0518
39,TSLA,348.06,TSLA250214P00275000,2025-02-14,4,275.0,put,5124,1179,0.1632,0.17,up,0.15,1,0.2,41,0.23,0.25,0.11,0.244999997317791,-0.075,-0.306122,1.058,-0.0122,0.0008,-0.112,0.0116,-0.0008
40,TSLA,348.06,TSLA250214C00280000,2025-02-14,4,280.0,call,307,61,71.1821,73.13,down,70.5,7,71.65,12,78.17,82.54,72.55,81.7249984741211,-8.595,-0.10517,0.8664,0.9856,0.001,-0.1182,0.0136,0.0526
41,TSLA,348.06,TSLA250214P00280000,2025-02-14,4,280.0,put,6407,1609,0.1895,0.2,up,0.16,31,0.2,19,0.26,0.28,0.12,0.275000005960464,-0.075,-0.272727,1.0088,-0.0146,0.001,-0.1271,0.0135,-0.001
42,TSLA,348.06,TSLA250214C00285000,2025-02-14,4,285.0,call,125,8,66.2188,70.15,down,65.0,8,67.15,12,69.88,75.68,69.88,76.7749977111816,-6.625,-0.08629110000000001,0.8349,0.9827,0.0012,-0.1366,0.0158,0.0534
43,TSLA,348.06,TSLA250214P00285000,2025-02-14,4,285.0,put,6955,914,0.2217,0.22,down,0.18,51,0.22,10,0.29,0.31,0.14,0.305000007152557,-0.085,-0.278689,0.9567,-0.0174,0.0012,-0.1448,0.0158,-0.0012
44,TSLA,348.06,TSLA250214C00290000,2025-02-14,4,290.0,call,129,9,61.2637,61.5,down,60.7,10,61.8,10,63.7,72.0,61.5,71.4749984741211,-9.975,-0.139559,0.9068,0.979,0.0015,-0.1585,0.0187,0.0541
45,TSLA,348.06,TSLA250214P00290000,2025-02-14,4,290.0,put,2179,3762,0.2623,0.26,up,0.21,52,0.26,8,0.32,0.35,0.16,0.340000003576279,-0.08,-0.235294,0.9107,-0.0212,0.0015,-0.1662,0.0187,-0.0014
46,TSLA,348.06,TSLA250214C00295000,2025-02-14,4,295.0,call,108,35,56.3214,60.1,no_change,55.0,13,57.35,10,62.38,67.1,60.1,66.5750007629394,-6.475,-0.0972587,0.7893,0.9742,0.0019,-0.1858,0.0222,0.0547
47,TSLA,348.06,TSLA250214P00295000,2025-02-14,4,295.0,put,1070,1182,0.3154,0.3,no_change,0.3,31,0.31,1,0.37,0.41,0.18,0.379999995231628,-0.08,-0.21052600000000002,0.8651,-0.026,0.0019,-0.1928,0.0222,-0.0017
48,TSLA,348.06,TSLA250214C00300000,2025-02-14,4,300.0,call,510,293,51.3983,54.77,up,51.0,1,51.8,9,56.0,62.0,52.0,61.875,-7.105,-0.11482799999999999,0.8281,0.9677,0.0024,-0.2206,0.0268,0.0552
49,TSLA,348.06,TSLA250214P00300000,2025-02-14,4,300.0,put,14465,7947,0.3879,0.38,down,0.38,147,0.39,134,0.42,0.48,0.21,0.429999992251396,-0.05,-0.11627900000000001,0.8265,-0.0325,0.0024,-0.2271,0.0268,-0.0021
50,TSLA,348.06,TSLA250214C00302500,2025-02-14,4,302.5,call,51,39,48.9471,52.0,down,48.1,5,49.8,5,50.1,59.69,50.1,59.4250011444092,-7.425,-0.124947,0.8556,0.9635,0.0027,-0.242,0.0296,0.0554
51,TSLA,348.06,TSLA250214P00302500,2025-02-14,4,302.5,put,256,711,0.4345,0.43,up,0.38,20,0.48,22,0.49,0.52,0.22,0.469999998807907,-0.04,-0.0851064,0.806,-0.0367,0.0027,-0.2482,0.0296,-0.0024
52,TSLA,348.06,TSLA250214C00305000,2025-02-14,4,305.0,call,136,100,46.5052,46.7,down,45.1,1,48.15,1,50.24,57.2,46.65,56.6749992370606,-9.975,-0.176004,0.7866,0.9587,0.0031,-0.2665,0.0328,0.0556
53,TSLA,348.06,TSLA250214P00305000,2025-02-14,4,305.0,put,1242,7279,0.4903,0.47,down,0.43,20,0.53,29,0.51,0.58,0.24,0.504999995231628,-0.035,-0.0693069,0.7883,-0.0415,0.0031,-0.2724,0.0328,-0.0026
54,TSLA,348.06,TSLA250214C00307500,2025-02-14,4,307.5,call,19,37,44.0747,47.48,no_change,43.25,4,44.6,12,53.59,55.2,47.48,54.3000011444092,-6.82,-0.12559900000000002,0.7245,0.9529,0.0035,-0.2947,0.0364,0.0557
55,TSLA,348.06,TSLA250214P00307500,2025-02-14,4,307.5,put,292,1568,0.5583,0.54,down,0.5,34,0.6,22,0.56,0.64,0.27,0.560000002384186,-0.02,-0.0357143,0.7691,-0.0474,0.0035,-0.3007,0.0364,-0.0031
56,TSLA,348.06,TSLA250214C00310000,2025-02-14,4,310.0,call,164,61,41.6583,44.43,up,40.65,5,42.4,9,46.55,52.18,42.15,51.9750003814697,-7.545,-0.14516600000000002,0.7507,0.946,0.004,-0.3272,0.0406,0.0556
57,TSLA,348.06,TSLA250214P00310000,2025-02-14,4,310.0,put,6279,7749,0.639,0.62,down,0.62,13,0.65,13,0.65,0.73,0.29,0.610000014305115,0.01,0.0163934,0.7533,-0.0542,0.004,-0.3326,0.0406,-0.0035
58,TSLA,348.06,TSLA250214C00312500,2025-02-14,4,312.5,call,11,47,39.2592,45.6,no_change,38.5,13,39.75,57,47.0,49.6,45.6,49.5,-3.9,-0.07878790000000001,0.705,0.9379,0.0045,-0.3644,0.0453,0.0556
59,TSLA,348.06,TSLA250214P00312500,2025-02-14,4,312.5,put,1107,2723,0.7387,0.74,up,0.72,14,0.75,10,0.69,0.83,0.33,0.6700000166893,0.07,0.10447800000000002,0.7358,-0.0624,0.0045,-0.37,0.0453,-0.004
60,TSLA,348.06,TSLA250214C00315000,2025-02-14,4,315.0,call,75,64,36.8812,37.15,down,35.75,21,37.1,22,41.3,43.4,37.15,46.9500007629394,-9.8,-0.208733,0.7101,0.9282,0.0051,-0.4068,0.0506,0.0554
61,TSLA,348.06,TSLA250214P00315000,2025-02-14,4,315.0,put,1828,4430,0.8588,0.87,up,0.84,12,0.87,10,0.83,0.95,0.36,0.759999990463257,0.11,0.144737,0.7208,-0.0721,0.0052,-0.4123,0.0507,-0.0046
62,TSLA,348.06,TSLA250214C00317500,2025-02-14,4,317.5,call,16,126,34.5291,37.78,no_change,33.75,16,35.05,42,40.35,44.98,36.9,44.5499992370606,-6.77,-0.15196400000000002,0.679,0.9168,0.0059,-0.4547,0.0566,0.0551
63,TSLA,348.06,TSLA250214P00317500,2025-02-14,4,317.5,put,718,5185,1.0048,1.0,up,0.99,12,1.02,10,0.92,1.1,0.42,0.849999994039536,0.15,0.176471,0.7076,-0.0836,0.0059,-0.4602,0.0568,-0.0052
64,TSLA,348.06,TSLA250214C00320000,2025-02-14,4,320.0,call,209,767,32.2078,32.18,down,32.0,11,32.35,8,37.05,42.18,32.15,42.4249992370606,-10.245,-0.24148499999999998,0.6894,0.9034,0.0067,-0.5084,0.0633,0.0546
65,TSLA,348.06,TSLA250214P00320000,2025-02-14,4,320.0,put,8296,22389,1.1819,1.16,down,1.16,12,1.2,10,1.1,1.28,0.47,0.975000023841858,0.185,0.189744,0.6952,-0.0971,0.0067,-0.5139,0.0634,-0.0061
66,TSLA,348.06,TSLA250214C00322500,2025-02-14,4,322.5,call,286,170,29.924,30.4,no_change,29.7,7,30.15,18,35.45,40.3,30.15,40.125,-9.725,-0.242368,0.6757,0.8876,0.0076,-0.5677,0.0706,0.054
67,TSLA,348.06,TSLA250214P00322500,2025-02-14,4,322.5,put,651,5053,1.3964,1.41,up,1.37,15,1.42,8,1.27,1.49,0.54,1.10500001907349,0.305,0.276018,0.6826,-0.1129,0.0076,-0.5732,0.0707,-0.0069
68,TSLA,348.06,TSLA250214C00325000,2025-02-14,4,325.0,call,120,199,27.6842,27.66,down,27.45,6,27.9,4,33.46,37.8,27.66,37.875,-10.215,-0.269703,0.6643,0.8694,0.0086,-0.6322,0.0784,0.0532
69,TSLA,348.06,TSLA250214P00325000,2025-02-14,4,325.0,put,2909,11170,1.6554,1.62,down,1.64,8,1.68,8,1.46,1.77,0.63,1.27499997615814,0.345,0.270588,0.6719,-0.1313,0.0086,-0.638,0.0785,-0.0081
70,TSLA,348.06,TSLA250214C00327500,2025-02-14,4,327.5,call,20,150,25.4966,25.65,down,25.15,1,25.7,3,30.95,35.55,25.65,35.4750003814697,-9.825,-0.276956,0.6568,0.8483,0.0096,-0.7012,0.0867,0.0522
71,TSLA,348.06,TSLA250214P00327500,2025-02-14,4,327.5,put,1255,6814,1.9666,1.93,down,1.95,17,1.99,1,1.75,2.06,0.73,1.47000002861023,0.46,0.312925,0.6614,-0.1524,0.0096,-0.7072,0.087,-0.0091
72,TSLA,348.06,TSLA250214C00330000,2025-02-14,4,330.0,call,283,1156,23.3693,23.8,up,23.0,1,23.5,2,29.0,33.75,23.5,33.375,-9.575,-0.286891,0.6488,0.8242,0.0107,-0.7734,0.0954,0.051
73,TSLA,348.06,TSLA250214P00330000,2025-02-14,4,330.0,put,7173,20921,2.3386,2.35,up,2.32,9,2.35,1,1.9,2.47,0.87,1.70500004291534,0.645,0.378299,0.6536,-0.1766,0.0108,-0.7798,0.0956,-0.0107
74,TSLA,348.06,TSLA250214C00332500,2025-02-14,4,332.5,call,53,538,21.3117,21.3,down,21.15,8,21.4,6,25.85,30.8,21.3,31.0500001907349,-9.75,-0.31401,0.6445,0.797,0.0118,-0.8471,0.1042,0.0496
75,TSLA,348.06,TSLA250214P00332500,2025-02-14,4,332.5,put,1559,6096,2.7807,2.8,up,2.76,9,2.81,1,2.35,2.91,1.04,1.98000001907349,0.82,0.414141,0.6451,-0.204,0.0119,-0.854,0.1044,-0.012
76,TSLA,348.06,TSLA250214C00335000,2025-02-14,4,335.0,call,318,814,19.3326,19.4,down,19.2,1,19.4,22,27.8,28.85,19.4,28.8250007629394,-9.425,-0.32697299999999996,0.6337,0.7668,0.013,-0.9202,0.1129,0.0479
77,TSLA,348.06,TSLA250214P00335000,2025-02-14,4,335.0,put,2761,11340,3.3015,3.3,up,3.25,9,3.35,1,2.83,3.42,1.25,2.28999996185303,1.05,0.458515,0.6387,-0.2345,0.013,-0.9276,0.113,-0.014
78,TSLA,348.06,TSLA250214C00337500,2025-02-14,4,337.5,call,29,638,17.4416,17.85,up,17.3,4,17.5,11,22.82,26.7,17.55,26.6750001907349,-8.825,-0.33083399999999996,0.6315,0.7334,0.014,-0.9901,0.1211,0.046
79,TSLA,348.06,TSLA250214P00337500,2025-02-14,4,337.5,put,1325,6238,3.9116,3.9,up,3.85,10,3.95,1,3.35,4.05,1.51,2.6800000667572,1.22,0.45522399999999996,0.6319,-0.2681,0.0141,-0.9982,0.1213,-0.0154
80,TSLA,348.06,TSLA250214C00340000,2025-02-14,4,340.0,call,447,5100,15.6472,15.64,down,15.5,5,15.7,18,20.85,24.76,15.64,24.6750001907349,-9.035,-0.36616,0.6281,0.6971,0.015,-1.0542,0.1287,0.0439
81,TSLA,348.06,TSLA250214P00340000,2025-02-14,4,340.0,put,6861,36369,4.6178,4.6,no_change,4.6,1,4.65,1,3.91,4.77,1.8,3.125,1.475,0.47200000000000003,0.6284,-0.3046,0.0152,-1.0629,0.129,-0.0167
82,TSLA,348.06,TSLA250214C00342500,2025-02-14,4,342.5,call,101,1173,13.9572,14.2,down,13.85,1,14.0,19,18.8,22.4,13.95,22.7249994277954,-8.525,-0.375137,0.6232,0.6584,0.0159,-1.1097,0.1352,0.0416
83,TSLA,348.06,TSLA250214P00342500,2025-02-14,4,342.5,put,4528,9029,5.4306,5.42,no_change,5.35,17,5.5,1,4.55,5.55,2.19,3.625,1.795,0.495172,0.6233,-0.3437,0.016,-1.1191,0.1354,-0.0193
84,TSLA,348.06,TSLA250214C00345000,2025-02-14,4,345.0,call,309,3598,12.3787,12.3,down,12.25,7,12.45,14,17.19,20.6,12.3,20.7750005722046,-8.475,-0.40794199999999997,0.6201,0.6175,0.0166,-1.1541,0.1405,0.0392
85,TSLA,348.06,TSLA250214P00345000,2025-02-14,4,345.0,put,3485,22665,6.3552,6.35,down,6.3,3,6.4,1,4.8,6.5,2.66,4.22499990463257,2.125,0.502959,0.62,-0.3849,0.0168,-1.164,0.1407,-0.0206
86,TSLA,348.06,TSLA250214C00347500,2025-02-14,4,347.5,call,224,2884,10.9161,10.95,down,10.8,8,10.95,9,15.6,18.6,10.95,18.9499998092651,-8.0,-0.422164,0.6184,0.575,0.0172,-1.1854,0.1443,0.0366
87,TSLA,348.06,TSLA250214P00347500,2025-02-14,4,347.5,put,2228,8766,7.3957,7.4,no_change,7.35,3,7.45,1,5.95,7.6,3.18,4.875,2.525,0.517949,0.6181,-0.4277,0.0173,-1.1958,0.1444,-0.0234
88,TSLA,348.06,TSLA250214C00350000,2025-02-14,4,350.0,call,867,28951,9.5732,9.55,up,9.5,3,9.6,1,13.8,16.8,9.5,17.2249994277954,-7.675,-0.445573,0.6145,0.5316,0.0175,-1.2019,0.1464,0.0339
89,TSLA,348.06,TSLA250214P00350000,2025-02-14,4,350.0,put,18766,75850,8.5584,8.57,down,8.5,3,8.65,11,6.75,8.75,3.77,5.625,2.945,0.523556,0.6155,-0.4714,0.0176,-1.2124,0.1464,-0.0243
90,TSLA,348.06,TSLA250214C00352500,2025-02-14,4,352.5,call,305,14806,8.3506,8.3,down,8.25,16,8.4,71,12.2,15.0,8.3,15.5749998092651,-7.275,-0.467095,0.6151,0.488,0.0175,-1.2031,0.1468,0.0312
91,TSLA,348.06,TSLA250214P00352500,2025-02-14,4,352.5,put,1132,25881,9.8409,9.85,no_change,9.75,3,9.9,1,8.05,10.0,4.55,6.52500009536743,3.325,0.509579,0.6123,-0.5154,0.0177,-1.2137,0.1465,-0.0251
92,TSLA,348.06,TSLA250214C00355000,2025-02-14,4,355.0,call,994,39327,7.2473,7.25,no_change,7.15,16,7.3,18,10.81,13.34,7.2,14.0500001907349,-6.8,-0.483986,0.6133,0.4448,0.0174,-1.1892,0.1455,0.0285
93,TSLA,348.06,TSLA250214P00355000,2025-02-14,4,355.0,put,4319,45171,11.2445,11.25,down,11.15,201,11.35,6,9.05,11.45,5.35,7.47499990463257,3.775,0.505017,0.6135,-0.559,0.0175,-1.1994,0.1452,-0.0278
94,TSLA,348.06,TSLA250214C00357500,2025-02-14,4,357.5,call,333,21609,6.2609,6.21,down,6.2,3,6.3,17,9.85,11.8,6.21,12.5749998092651,-6.365,-0.506163,0.6146,0.4026,0.017,-1.1608,0.1425,0.0258
95,TSLA,348.06,TSLA250214P00357500,2025-02-14,4,357.5,put,2097,23748,12.7659,12.74,up,12.7,3,12.85,1,10.2,12.95,6.3,8.55000019073486,4.19,0.490058,0.6142,-0.6016,0.0172,-1.1703,0.1418,-0.0282
96,TSLA,348.06,TSLA250214C00360000,2025-02-14,4,360.0,call,1611,69142,5.3857,5.3,down,5.3,25,5.4,1,8.3,10.45,5.3,11.25,-5.95,-0.5288889999999999,0.6157,0.362,0.0164,-1.1198,0.138,0.0232
97,TSLA,348.06,TSLA250214P00360000,2025-02-14,4,360.0,put,10994,45441,14.3975,14.5,no_change,14.3,7,14.5,2,11.55,14.6,7.4,9.69999980926514,4.8,0.494845,0.6167,-0.6424,0.0166,-1.1288,0.1375,-0.0306
98,TSLA,348.06,TSLA250214C00362500,2025-02-14,4,362.5,call,2207,23755,4.616,4.61,up,4.55,19,4.65,32,7.25,9.15,4.55,10.0500001907349,-5.44,-0.5412939999999999,0.6171,0.3235,0.0157,-1.0682,0.1324,0.0208
99,TSLA,348.06,TSLA250214P00362500,2025-02-14,4,362.5,put,1900,9217,16.1382,16.2,up,16.05,1,16.25,3,13.05,16.25,8.55,10.9499998092651,5.25,0.479452,0.6154,-0.6812,0.0158,-1.0756,0.1313,-0.0299
100,TSLA,348.06,TSLA250214C00365000,2025-02-14,4,365.0,call,2412,31395,3.9442,3.95,up,3.85,16,3.95,1,6.0,7.95,3.9,8.875,-4.925,-0.55493,0.6213,0.2875,0.0148,-1.0083,0.1256,0.0185
101,TSLA,348.06,TSLA250214P00365000,2025-02-14,4,365.0,put,4946,11469,17.9749,17.9,up,17.85,13,18.05,1,14.55,18.15,9.9,12.3499999046326,5.55,0.44939300000000004,0.6208,-0.7175,0.015,-1.0147,0.1237,-0.0297
102,TSLA,348.06,TSLA250214C00367500,2025-02-14,4,367.5,call,2208,12884,3.3618,3.35,no_change,3.3,14,3.4,179,5.66,6.85,3.35,7.875,-4.525,-0.574603,0.6229,0.2543,0.0139,-0.9427,0.1182,0.0164
103,TSLA,348.06,TSLA250214P00367500,2025-02-14,4,367.5,put,1670,2322,19.9032,19.83,up,19.8,1,20.0,13,16.1,20.0,11.35,13.8249998092651,6.005,0.434358,0.6215,-0.7509,0.014,-0.9475,0.1167,-0.031
104,TSLA,348.06,TSLA250214C00370000,2025-02-14,4,370.0,call,6505,58808,2.8607,2.83,down,2.81,3,2.86,1,4.85,5.9,2.82,6.92499995231628,-4.095,-0.591336,0.6248,0.2239,0.0129,-0.8739,0.1102,0.0144
105,TSLA,348.06,TSLA250214P00370000,2025-02-14,4,370.0,put,4986,7662,21.9119,22.0,up,21.85,15,22.0,1,17.95,22.01,12.9,15.375,6.625,0.430894,0.6242,-0.7815,0.013,-0.8771,0.108,-0.0304
106,TSLA,348.06,TSLA250214C00372500,2025-02-14,4,372.5,call,2712,10646,2.4315,2.4,no_change,2.39,8,2.44,11,4.4,5.09,2.4,6.07500004768372,-3.675,-0.604938,0.6308,0.1964,0.0118,-0.8039,0.1021,0.0126
107,TSLA,348.06,TSLA250214P00372500,2025-02-14,4,372.5,put,3194,1894,23.9931,23.98,up,23.75,6,24.15,12,19.8,24.0,14.75,17.0500001907349,6.93,0.40645200000000004,0.6351,-0.8091,0.0119,-0.8058,0.1003,-0.031
